Month,Airline ID,Port_Country,Passengers_In,Passengers_Out,Freight_In_(tonnes),Freight_Out_(tonnes),Mail_In_(tonnes),Mail_Out_(tonnes)
Dec-94,3465,Indonesia,441.0,680.0,0.177,1.788,0.0,0.0
Dec-94,3490,Lebanon,681.0,520.0,4.911,24.11,0.285,0.0
Dec-94,3490,United Arab Emirates,42.0,7.0,0.033,1.195,0.0,0.0
Dec-94,3952,Philippines,4440.0,7176.0,150.634,511.844,8.86,0.209
Dec-94,3992,USA,0.0,0.0,1078.814,0.0,0.0,0.0
Dec-94,4013,New Zealand,560.0,319.0,1.338,0.262,0.0,0.56
Dec-94,4013,Tonga,256.0,763.0,0.0,0.246,0.0,0.0
Dec-94,4013,Western Samoa,254.0,323.0,2.739,3.112,0.039,0.733
Dec-94,4255,Brunei,2345.0,3037.0,13.436,158.995,3.214,0.0
Dec-94,4435,Singapore,38484.0,42587.0,2367.66,3042.986,175.464,82.98
Dec-94,4797,Solomon Islands,471.0,485.0,13.798,12.819,1.442,1.343
Dec-94,4305,South Africa,2089.0,2241.0,66.106,79.157,3.119,1.676
Dec-94,4940,New Zealand,1200.0,1332.0,79.108,31.851,0.0,0.0
Dec-94,4940,Thailand,6916.0,7632.0,372.976,467.087,16.626,7.681
Dec-94,5209,New Zealand,5110.0,6215.0,382.919,468.475,1.058,3.479
Dec-94,5209,USA,14960.0,17867.0,25.843,419.622,165.455,33.777
Jan-95,412,Argentina,2107.0,1968.0,3.093,51.078,1.243,1.34
Jan-95,412,New Zealand,245.0,310.0,0.0,0.0,0.0,0.0
Jan-95,751,China,750.0,1160.0,2.52,4.88,0.2,2.6
Jan-95,137,France,799.0,518.0,8.648,5.762,2.323,0.642
Jan-95,137,Indonesia,150.0,159.0,0.0,0.747,0.293,0.006
Jan-95,137,New Caledonia,628.0,397.0,4.654,19.143,0.07,0.0
Jan-95,137,Singapore,152.0,63.0,0.0,39.222,0.0,0.0
Jan-95,1057,Mauritius,1684.0,1318.0,37.564,22.141,0.317,0.065
Jan-95,345,Japan,358.0,496.0,0.193,0.086,0.265,0.0
Jan-95,345,Korea,1610.0,1652.0,43.803,2.238,0.0,0.0
Jan-95,345,New Zealand,55941.0,56729.0,1690.947,1410.917,12.269,6.788
Jan-95,345,Taiwan,1070.0,706.0,40.397,40.576,0.458,0.085
Jan-95,345,Thailand,594.0,184.0,16.371,1.645,0.0,0.0
Jan-95,345,USA,4329.0,3277.0,28.721,66.388,0.0,0.0
Jan-95,328,Papua New Guinea,4884.0,4451.0,57.98,139.661,2.351,6.09
Jan-95,879,Fiji,8044.0,5378.0,275.315,269.355,2.147,4.328
Jan-95,524,Vanuatu,2307.0,1746.0,9.535,15.433,0.75,6.336
Jan-95,608,Zimbabwe,477.0,396.0,0.0,0.0,0.0,0.0
Jan-95,596,Italy,4051.0,3557.0,128.419,20.484,5.505,0.0
Jan-95,596,Thailand,1133.0,1084.0,7.332,65.132,0.0,0.0
Jan-95,324,Japan,8458.0,8071.0,169.43,231.784,9.248,7.905
Jan-95,24,USA,440.0,376.0,0.0,0.0,21.059,0.0
Jan-95,30,Taiwan,6063.0,3984.0,130.111,143.471,0.0,2.106
Jan-95,1355,New Zealand,1698.0,1786.0,58.1,28.2,2.1,2.2
Jan-95,1572,New Zealand,1698.0,1786.0,58.1,28.2,2.1,2.2
Jan-95,1355,Singapore,3230.0,2303.0,70.5,334.3,4.0,2.8
Jan-95,1572,Singapore,3230.0,2303.0,70.5,334.3,4.0,2.8
Jan-95,1355,Thailand,2890.0,2109.0,12.9,123.7,0.3,1.5
Jan-95,1572,Thailand,2890.0,2109.0,12.9,123.7,0.3,1.5
Jan-95,1355,UK,12155.0,11965.0,402.0,233.5,79.7,9.1
Jan-95,1572,UK,12155.0,11965.0,402.0,233.5,79.7,9.1
Jan-95,2520,Indonesia,17824.0,14899.0,383.386,495.704,0.661,0.088
Jan-95,2637,Bahrain,3138.0,2062.0,89.554,140.539,1.839,1.313
Jan-95,2637,Singapore,0.0,637.0,0.0,42.73,0.0,0.031
Jan-95,2987,Japan,25334.0,24658.0,352.195,788.836,50.923,7.533
Jan-95,3090,Netherlands,3293.0,3018.0,85.767,55.769,10.453,3.291
Jan-95,3090,Singapore,225.0,104.0,0.0,0.0,0.0,0.0
Jan-95,3163,Korea,9271.0,8833.0,232.791,270.616,7.839,0.0
Jan-95,3239,Austria,1600.0,1717.0,15.32,0.122,0.713,0.0
Jan-95,3378,Malaysia,17172.0,14835.0,420.008,783.511,3.304,0.131
Jan-95,3378,New Zealand,1394.0,1331.0,62.764,2.669,0.0,0.0
Jan-95,3392,Taiwan,2879.0,1618.0,77.989,96.64,3.015,2.508
Jan-95,3465,Indonesia,510.0,435.0,0.087,0.259,0.0,0.0
Jan-95,3490,Lebanon,1057.0,526.0,1.735,26.146,0.427,0.0
Jan-95,3490,United Arab Emirates,8.0,3.0,0.0,7.485,0.0,0.0
Jan-95,3952,Philippines,7639.0,4356.0,105.738,385.704,3.619,0.207
Jan-95,3992,USA,0.0,0.0,883.16,0.0,0.0,0.0
Jan-95,4013,New Zealand,414.0,664.0,0.273,0.033,0.007,0.0
Jan-95,4013,Tonga,467.0,138.0,0.381,0.356,0.0,0.029
Jan-95,4013,Western Samoa,499.0,264.0,1.778,2.341,0.033,0.617
Jan-95,4255,Brunei,2305.0,2080.0,17.932,131.109,0.034,0.0
Jan-95,4435,New Zealand,0.0,0.0,0.0,274.43,0.0,0.0
Jan-95,4435,Singapore,38610.0,31905.0,1802.542,2667.102,102.451,44.202
Jan-95,4797,Solomon Islands,457.0,396.0,4.911,12.907,1.025,1.35
Jan-95,4305,South Africa,2384.0,2427.0,38.51,41.726,2.038,0.516
Jan-95,4940,New Zealand,1309.0,1369.0,59.174,22.656,0.0,0.0
Jan-95,4940,Thailand,8503.0,6422.0,284.265,365.336,11.633,5.394
Jan-95,5209,New Zealand,6481.0,6243.0,261.462,377.923,2.551,1.114
Jan-95,5209,USA,19664.0,16872.0,20.463,258.035,103.699,19.692
Feb-95,412,Argentina,1808.0,1670.0,2.441,24.861,1.092,1.334
Feb-95,412,New Zealand,208.0,174.0,0.0,0.0,0.0,0.0
Feb-95,751,China,620.0,540.0,0.6,2.15,0.2,3.06
Feb-95,137,France,559.0,470.0,11.411,3.638,1.66,0.34
Feb-95,137,Indonesia,81.0,209.0,0.0,26.505,0.258,0.002
Feb-95,137,New Caledonia,437.0,520.0,9.646,20.397,0.128,0.0
Feb-95,137,Singapore,64.0,35.0,0.0,44.778,0.0,0.0
Feb-95,1057,Mauritius,586.0,780.0,36.714,15.736,0.256,0.039
Feb-95,345,Japan,497.0,439.0,0.631,3.372,0.0,0.0
Feb-95,345,Korea,915.0,1045.0,26.664,6.688,0.0,0.124
Feb-95,345,New Zealand,42750.0,44616.0,1970.214,1809.318,14.827,5.587
Feb-95,345,Taiwan,1367.0,1132.0,34.941,45.279,0.549,0.206
Feb-95,345,Thailand,535.0,182.0,9.6,4.297,0.0,0.0
Feb-95,345,USA,3098.0,2423.0,68.055,92.186,0.0,0.0
Feb-95,328,Papua New Guinea,3418.0,3386.0,30.809,137.935,1.794,10.055
Feb-95,879,Fiji,2887.0,2504.0,294.623,386.02,2.082,4.849
Feb-95,524,Vanuatu,1069.0,1204.0,8.774,17.746,0.53,6.201
Feb-95,608,Zimbabwe,475.0,286.0,0.0,0.0,0.0,0.0
Feb-95,596,Italy,3292.0,2660.0,129.101,31.827,5.12,0.0
Feb-95,596,Thailand,1259.0,975.0,6.195,75.149,0.0,0.0
Feb-95,324,Japan,6194.0,6371.0,142.908,407.861,3.163,5.788
Feb-95,24,USA,380.0,294.0,0.0,0.0,17.792,0.0
Feb-95,30,Taiwan,6510.0,6558.0,98.173,105.797,0.0,1.961
Feb-95,1355,New Zealand,1374.0,985.0,88.1,28.3,2.0,1.7
Feb-95,1572,New Zealand,1374.0,985.0,88.1,28.3,2.0,1.7
Feb-95,1355,Singapore,2965.0,2324.0,50.7,332.9,4.1,2.0
Feb-95,1572,Singapore,2965.0,2324.0,50.7,332.9,4.1,2.0
Feb-95,1355,Thailand,3130.0,2221.0,16.6,150.1,0.2,0.3
Feb-95,1572,Thailand,3130.0,2221.0,16.6,150.1,0.2,0.3
Feb-95,1355,UK,10413.0,7920.0,394.3,267.3,88.1,10.9
Feb-95,1572,UK,10413.0,7920.0,394.3,267.3,88.1,10.9
Feb-95,2520,Indonesia,16753.0,11302.0,400.875,551.738,0.331,0.133
Feb-95,2637,Bahrain,2726.0,1298.0,87.326,82.601,2.026,1.512
Feb-95,2637,Singapore,0.0,369.0,0.0,108.581,0.0,0.004
Feb-95,2987,Japan,19374.0,16975.0,401.603,1177.744,55.639,10.312
Feb-95,3090,Netherlands,2865.0,2721.0,93.044,61.077,10.545,3.552
Feb-95,3090,Singapore,254.0,160.0,0.0,0.0,0.0,0.0
Feb-95,3163,Korea,7695.0,7358.0,255.112,365.806,7.905,0.0
Feb-95,3239,Austria,1425.0,1381.0,25.531,2.412,0.84,0.0
Feb-95,3378,Malaysia,15624.0,11106.0,453.938,829.145,2.408,0.0
Feb-95,3378,New Zealand,1112.0,1155.0,29.812,6.911,0.0,0.0
Feb-95,3392,Taiwan,3255.0,3260.0,70.189,100.98,2.54,3.912
Feb-95,3465,Indonesia,300.0,333.0,0.131,1.336,0.0,0.0
Feb-95,3490,Lebanon,500.0,313.0,6.846,10.321,0.459,0.0
Feb-95,3490,United Arab Emirates,5.0,4.0,0.0,0.0,0.0,0.0
Feb-95,3952,Philippines,6544.0,4098.0,148.053,433.9,1.8,0.149
Feb-95,3992,USA,0.0,0.0,1027.445,0.0,0.0,0.0
Feb-95,4013,New Zealand,241.0,269.0,0.104,0.704,0.0,0.0
Feb-95,4013,Tonga,160.0,76.0,0.129,0.054,0.0,0.0
Feb-95,4013,Western Samoa,302.0,249.0,3.67,0.564,0.039,0.08
Feb-95,4255,Brunei,2232.0,1689.0,17.506,123.593,0.025,0.0
Feb-95,4435,New Zealand,0.0,0.0,0.313,252.259,0.0,0.0
Feb-95,4435,Singapore,36375.0,28668.0,1961.636,2819.013,115.106,42.644
Feb-95,4797,Solomon Islands,377.0,336.0,33.234,13.231,0.92,1.203
Feb-95,4305,South Africa,1953.0,1609.0,60.289,93.864,1.97,0.488
Feb-95,4940,New Zealand,1270.0,949.0,75.725,26.291,0.0,0.0
Feb-95,4940,Thailand,6764.0,5912.0,313.75,374.904,10.895,5.179
Feb-95,5209,New Zealand,4385.0,4525.0,267.332,441.149,3.484,1.422
Feb-95,5209,USA,15759.0,14202.0,37.018,274.249,104.161,16.813
Mar-95,412,Argentina,1737.0,1585.0,1.085,45.632,2.023,0.0
Mar-95,412,New Zealand,184.0,209.0,0.0,0.0,0.0,0.0
Mar-95,751,China,680.0,630.0,0.75,4.0,0.12,2.48
Mar-95,137,France,449.0,467.0,19.068,10.365,2.2,0.253
Mar-95,137,Indonesia,287.0,218.0,0.0,0.33,0.525,0.058
Mar-95,137,New Caledonia,233.0,155.0,12.469,30.991,0.133,0.028
Mar-95,137,Singapore,66.0,68.0,0.01,43.065,0.0,0.0
Mar-95,1057,Mauritius,487.0,418.0,40.434,10.08,0.319,0.028
Mar-95,345,Japan,422.0,575.0,0.236,15.746,0.0,0.006
Mar-95,345,Korea,745.0,1179.0,33.814,4.662,0.0,0.0
Mar-95,345,New Zealand,51520.0,48380.0,2011.724,2025.177,16.048,4.656
Mar-95,345,Taiwan,1377.0,852.0,43.554,50.708,0.471,0.0
Mar-95,345,Thailand,432.0,216.0,16.901,8.198,0.0,0.0
Mar-95,345,USA,2326.0,3741.0,183.8,97.135,0.0,0.2
Mar-95,328,Papua New Guinea,3228.0,3501.0,49.936,139.66,2.109,12.673
Mar-95,879,Fiji,2868.0,3473.0,323.884,421.419,2.019,5.174
Mar-95,524,Vanuatu,1481.0,1676.0,3.755,27.749,0.681,8.087
Mar-95,608,Zimbabwe,322.0,328.0,0.0,0.0,0.0,0.0
Mar-95,596,Italy,2377.0,4098.0,143.143,33.547,4.799,0.16
Mar-95,596,Thailand,1106.0,893.0,14.683,78.996,0.0,0.0
Mar-95,324,Japan,6636.0,6778.0,241.79,481.05,6.134,5.379
Mar-95,24,USA,467.0,318.0,0.0,0.0,34.234,0.0
Mar-95,30,Taiwan,5135.0,4572.0,191.576,156.384,0.0,2.717
Mar-95,1355,New Zealand,1457.0,1160.0,91.9,28.4,2.6,1.2
Mar-95,1572,New Zealand,1457.0,1160.0,91.9,28.4,2.6,1.2
Mar-95,1355,Singapore,2609.0,2526.0,59.5,420.5,3.9,1.7
Mar-95,1572,Singapore,2609.0,2526.0,59.5,420.5,3.9,1.7
Mar-95,1355,Thailand,2896.0,2523.0,30.3,149.7,0.3,1.5
Mar-95,1572,Thailand,2896.0,2523.0,30.3,149.7,0.3,1.5
Mar-95,1355,UK,9067.0,11759.0,507.0,218.0,96.5,13.3
Mar-95,1572,UK,9067.0,11759.0,507.0,218.0,96.5,13.3
Mar-95,2520,Indonesia,14968.0,16961.0,463.106,455.051,0.177,0.154
Mar-95,2637,Bahrain,2328.0,2728.0,130.19,78.781,4.013,1.472
Mar-95,2637,Singapore,0.0,588.0,0.0,57.605,0.0,0.002
Mar-95,2987,Japan,17833.0,18880.0,434.524,1339.826,59.844,13.22
Mar-95,3090,Netherlands,2721.0,3330.0,91.877,86.145,13.883,3.689
Mar-95,3090,Singapore,261.0,229.0,0.0,0.0,0.0,0.0
Mar-95,3163,Korea,6750.0,7853.0,232.233,475.181,10.316,0.0
Mar-95,3239,Austria,1176.0,1586.0,19.51,1.067,0.722,0.0
Mar-95,3378,Malaysia,14701.0,15268.0,523.13,878.272,4.783,1.143
Mar-95,3378,New Zealand,1489.0,1436.0,43.655,6.991,0.0,0.0
Mar-95,3392,Taiwan,1975.0,1423.0,132.714,73.29,4.241,3.5
Mar-95,3465,Indonesia,315.0,343.0,0.077,2.368,0.0,0.0
Mar-95,3490,Lebanon,447.0,884.0,10.293,0.0,0.269,0.0
Mar-95,3490,United Arab Emirates,2.0,8.0,0.0,2.625,0.0,0.0
Mar-95,3952,Philippines,4388.0,5319.0,139.689,396.696,5.276,0.135
Mar-95,3992,Singapore,0.0,0.0,0.0,65.645,0.0,0.0
Mar-95,3992,USA,0.0,0.0,1081.755,0.0,0.0,0.0
Mar-95,4013,New Zealand,319.0,242.0,0.308,0.0,0.052,0.0
Mar-95,4013,Tonga,168.0,92.0,0.762,0.172,0.008,0.0
Mar-95,4013,Western Samoa,318.0,233.0,3.114,1.314,0.136,0.781
Mar-95,4255,Brunei,1427.0,2108.0,7.22,134.662,0.022,0.0
Mar-95,4435,New Zealand,0.0,0.0,7.364,283.832,0.0,0.0
Mar-95,4435,Singapore,28272.0,34263.0,2392.212,2887.235,136.218,48.788
Mar-95,4797,Solomon Islands,339.0,319.0,46.565,13.701,1.015,0.865
Mar-95,4305,South Africa,2286.0,2061.0,71.759,106.321,2.161,0.589
Mar-95,4940,New Zealand,1246.0,1099.0,117.081,55.983,0.0,0.0
Mar-95,4940,Thailand,6230.0,6631.0,344.958,359.843,8.857,6.61
Mar-95,5209,New Zealand,5438.0,5197.0,412.261,535.827,2.63,2.18
Mar-95,5209,USA,16225.0,17772.0,44.123,407.486,142.113,21.593
Apr-95,412,Argentina,1073.0,1219.0,0.997,26.823,0.969,1.341
Apr-95,412,New Zealand,95.0,117.0,0.0,0.0,0.0,0.0
Apr-95,751,China,820.0,854.0,2.3,13.68,0.35,2.09
Apr-95,137,France,374.0,617.0,18.296,7.522,3.33,0.414
Apr-95,137,Indonesia,154.0,136.0,0.091,0.08,0.0,0.085
Apr-95,137,New Caledonia,440.0,299.0,5.384,44.18,0.0,0.0
Apr-95,137,Singapore,46.0,58.0,0.0,10.352,0.0,0.0
Apr-95,1057,Mauritius,461.0,752.0,25.476,20.845,0.311,0.04
Apr-95,345,Japan,329.0,381.0,0.461,27.73,0.947,0.0
Apr-95,345,Korea,618.0,786.0,27.638,0.712,0.0,0.0
Apr-95,345,New Zealand,53914.0,50060.0,1694.381,1800.349,14.883,10.773
Apr-95,345,Taiwan,1456.0,791.0,36.161,28.918,0.701,0.0
Apr-95,345,Thailand,1053.0,822.0,22.086,8.793,0.0,0.0
Apr-95,345,USA,1376.0,2227.0,150.163,90.963,0.0,0.0
Apr-95,328,Papua New Guinea,3890.0,3809.0,55.317,99.913,2.315,9.334
Apr-95,879,Fiji,5120.0,4934.0,338.691,382.0,1.839,4.838
Apr-95,524,Vanuatu,2091.0,2153.0,3.133,11.26,0.663,2.959
Apr-95,608,Zimbabwe,338.0,420.0,0.0,0.0,0.0,0.0
Apr-95,596,Italy,2292.0,3991.0,122.406,31.854,8.891,0.0
Apr-95,596,Thailand,1449.0,1164.0,12.358,53.642,0.001,0.0
Apr-95,324,Japan,5805.0,5637.0,166.086,479.205,6.562,6.436
Apr-95,24,USA,405.0,344.0,0.0,0.0,29.834,0.0
Apr-95,30,Taiwan,5093.0,5408.0,151.983,101.194,0.0,2.53
Apr-95,1355,Singapore,2224.0,2306.0,30.9,428.5,0.1,1.6
Apr-95,1572,Singapore,2224.0,2306.0,30.9,428.5,0.1,1.6
Apr-95,1355,Thailand,3424.0,3841.0,30.2,91.3,0.2,0.8
Apr-95,1572,Thailand,3424.0,3841.0,30.2,91.3,0.2,0.8
Apr-95,1355,UK,9810.0,12287.0,379.5,162.8,99.3,12.2
Apr-95,1572,UK,9810.0,12287.0,379.5,162.8,99.3,12.2
Apr-95,1884,Guam,268.0,298.0,0.502,0.473,0.0,0.0
Apr-95,2520,Indonesia,12811.0,15249.0,391.721,449.362,0.907,0.095
Apr-95,2637,Bahrain,2737.0,2624.0,123.616,99.841,2.924,1.313
Apr-95,2637,Singapore,0.0,549.0,0.0,31.654,0.0,0.001
Apr-95,2987,Japan,16699.0,16791.0,401.243,1198.349,35.752,11.994
Apr-95,3090,Netherlands,2107.0,2817.0,68.842,60.495,10.479,3.648
Apr-95,3090,Singapore,230.0,243.0,0.0,0.0,0.0,0.0
Apr-95,3163,Korea,5559.0,6916.0,280.644,398.493,22.152,0.0
Apr-95,3239,Austria,776.0,1544.0,18.971,0.68,0.684,0.0
Apr-95,3378,Malaysia,15211.0,17970.0,592.174,687.957,3.932,0.013
Apr-95,3378,New Zealand,1705.0,1496.0,46.824,7.624,0.0,0.0
Apr-95,3392,Taiwan,2119.0,2474.0,114.843,62.435,2.601,1.779
Apr-95,3465,Indonesia,507.0,673.0,0.204,0.656,0.0,0.0
Apr-95,3490,Lebanon,381.0,587.0,6.567,1.28,0.52,0.0
Apr-95,3952,Philippines,6166.0,6376.0,163.234,354.184,6.416,0.121
Apr-95,3992,Singapore,0.0,0.0,0.0,109.246,0.0,0.0
Apr-95,3992,USA,0.0,0.0,900.246,0.0,0.0,0.0
Apr-95,4013,New Zealand,463.0,485.0,0.078,0.292,0.009,0.0
Apr-95,4013,Tonga,126.0,193.0,1.743,0.49,0.008,0.022
Apr-95,4013,Western Samoa,233.0,230.0,5.459,1.591,0.071,0.001
Apr-95,4255,Brunei,1547.0,1994.0,15.863,118.648,0.05,0.0
Apr-95,4435,New Zealand,0.0,0.0,37.542,226.432,0.0,0.0
Apr-95,4435,Singapore,27702.0,31979.0,2077.357,2601.16,127.863,42.046
Apr-95,4797,Solomon Islands,458.0,421.0,22.966,9.892,1.268,0.705
Apr-95,4305,South Africa,2146.0,2081.0,76.524,74.904,0.919,0.448
Apr-95,4940,New Zealand,1159.0,1110.0,92.104,21.491,0.0,0.0
Apr-95,4940,Thailand,8577.0,9827.0,337.789,381.63,12.073,11.262
Apr-95,5209,New Zealand,5632.0,5375.0,354.396,449.29,2.735,0.99
Apr-95,5209,USA,14261.0,17562.0,64.916,357.891,129.731,25.45
May-95,412,Argentina,1249.0,1203.0,2.219,41.119,1.039,1.583
May-95,412,New Zealand,88.0,177.0,0.0,0.0,0.0,0.0
May-95,751,China,680.0,516.0,1.46,17.62,0.3,1.51
May-95,137,France,473.0,688.0,11.832,8.716,2.91,0.197
May-95,137,Indonesia,122.0,140.0,0.0,1.365,0.0,0.03
May-95,137,New Caledonia,410.0,228.0,4.915,60.393,0.018,0.0
May-95,137,Singapore,43.0,61.0,0.0,0.0,0.0,0.0
May-95,1057,Mauritius,622.0,680.0,26.02,10.272,0.259,0.045
May-95,345,Japan,852.0,676.0,0.137,23.164,0.987,0.0
May-95,345,Korea,847.0,668.0,38.283,4.684,0.0,0.0
May-95,345,New Zealand,42190.0,42222.0,1770.105,2311.595,20.717,5.165
May-95,345,Taiwan,626.0,499.0,51.335,57.003,1.109,0.0
May-95,345,Thailand,397.0,274.0,19.0,3.6,0.006,0.0
May-95,345,USA,1752.0,2810.0,180.076,89.266,0.0,0.0
May-95,328,Papua New Guinea,3391.0,3431.0,53.595,120.487,2.56,12.003
May-95,879,Fiji,3307.0,3650.0,314.171,459.994,3.812,4.081
May-95,524,Vanuatu,2143.0,2149.0,3.409,24.34,1.107,7.495
May-95,608,Zimbabwe,291.0,349.0,0.0,0.0,0.0,0.0
May-95,596,Italy,2305.0,4457.0,122.742,32.143,8.045,0.115
May-95,596,Thailand,787.0,705.0,19.091,62.687,0.0,0.0
May-95,324,Japan,5957.0,5829.0,156.835,442.498,4.523,8.857
May-95,24,USA,344.0,381.0,0.0,0.0,17.723,0.0
May-95,30,Taiwan,3003.0,3882.0,169.893,161.709,0.0,2.763
May-95,1355,Singapore,2822.0,2481.0,25.8,454.8,0.2,2.2
May-95,1572,Singapore,2822.0,2481.0,25.8,454.8,0.2,2.2
May-95,1355,Thailand,2153.0,2985.0,22.1,46.0,0.2,0.9
May-95,1572,Thailand,2153.0,2985.0,22.1,46.0,0.2,0.9
May-95,1355,UK,6841.0,12612.0,436.5,231.8,93.5,12.6
May-95,1572,UK,6841.0,12612.0,436.5,231.8,93.5,12.6
May-95,1884,Guam,455.0,630.0,2.25,14.283,0.0,0.0
May-95,2520,Indonesia,11331.0,12753.0,438.973,485.868,0.155,0.0
May-95,2637,Bahrain,2423.0,2236.0,101.127,83.352,2.239,1.44
May-95,2637,Singapore,0.0,612.0,0.0,38.02,0.0,0.007
May-95,2987,Japan,17545.0,21926.0,299.615,1174.626,33.536,14.063
May-95,3090,Netherlands,2209.0,3159.0,54.94,75.115,6.354,4.609
May-95,3090,Singapore,175.0,226.0,0.0,0.0,0.0,0.0
May-95,3163,Korea,5085.0,5373.0,238.843,343.409,12.318,0.0
May-95,3239,Austria,700.0,1431.0,26.049,2.742,0.724,0.0
May-95,3378,Malaysia,15983.0,15913.0,510.58,719.992,2.288,0.011
May-95,3378,New Zealand,1143.0,1083.0,36.359,7.511,0.0,0.0
May-95,3392,Taiwan,1627.0,1426.0,128.309,74.278,3.52,2.245
May-95,3465,Indonesia,348.0,563.0,0.276,0.663,0.0,0.0
May-95,3490,Lebanon,660.0,825.0,3.8,1.891,0.449,0.0
May-95,3490,United Arab Emirates,0.0,4.0,0.0,3.053,0.0,0.0
May-95,3952,Philippines,5264.0,5555.0,147.028,313.386,3.228,0.096
May-95,3992,Singapore,0.0,0.0,0.0,124.571,0.0,0.0
May-95,3992,USA,0.0,0.0,1158.494,0.0,0.0,0.0
May-95,4013,New Zealand,306.0,218.0,0.306,0.249,0.0,0.0
May-95,4013,Tonga,270.0,266.0,1.058,0.576,0.0,0.041
May-95,4013,Western Samoa,301.0,308.0,4.616,3.457,0.096,0.036
May-95,4255,Brunei,1982.0,2548.0,8.182,133.557,0.176,0.0
May-95,4275,Tonga,53.0,86.0,0.0,0.19,0.0,0.112
May-95,4435,New Zealand,0.0,0.0,38.278,293.438,0.0,0.0
May-95,4435,Singapore,24968.0,29491.0,2230.965,2770.144,140.398,50.886
May-95,4797,Solomon Islands,353.0,359.0,21.17,11.977,1.385,3.248
May-95,4305,South Africa,1779.0,2662.0,122.386,77.115,1.369,0.667
May-95,4940,New Zealand,1326.0,1039.0,70.633,38.802,0.0,0.0
May-95,4940,Thailand,6420.0,7112.0,331.322,378.513,10.008,5.721
May-95,5209,New Zealand,3769.0,3749.0,383.703,580.641,1.215,2.859
May-95,5209,USA,13234.0,15760.0,94.957,381.461,137.964,20.593
Jun-95,412,Argentina,902.0,859.0,3.903,28.024,0.379,1.53
Jun-95,412,New Zealand,40.0,118.0,0.0,0.0,0.0,0.0
Jun-95,751,China,684.0,683.0,1.97,13.96,0.28,1.296
Jun-95,137,France,641.0,643.0,21.096,3.607,3.92,0.187
Jun-95,137,Indonesia,250.0,210.0,0.0,15.855,0.0,0.05
Jun-95,137,New Caledonia,439.0,488.0,4.725,33.837,0.008,0.0
Jun-95,137,Singapore,63.0,65.0,0.26,10.0,0.0,0.0
Jun-95,1057,Mauritius,645.0,441.0,47.851,11.309,0.334,0.039
Jun-95,345,Japan,628.0,689.0,0.269,21.395,0.0,0.001
Jun-95,345,Korea,612.0,583.0,32.907,3.644,0.0,0.0
Jun-95,345,New Zealand,42401.0,36916.0,1663.489,2529.111,15.586,11.394
Jun-95,345,Taiwan,553.0,472.0,22.153,27.014,0.257,0.0
Jun-95,345,Thailand,179.0,207.0,17.197,4.768,0.0,0.0
Jun-95,345,USA,2960.0,2925.0,107.863,93.593,0.034,0.0
Jun-95,328,Papua New Guinea,3841.0,4148.0,40.873,139.627,1.917,9.836
Jun-95,879,Fiji,3637.0,4799.0,284.362,353.39,1.871,4.459
Jun-95,524,Vanuatu,1880.0,1904.0,8.218,42.334,0.908,6.14
Jun-95,608,Zimbabwe,432.0,561.0,0.0,0.0,0.0,0.0
Jun-95,596,Italy,2582.0,3951.0,125.667,32.297,6.445,0.372
Jun-95,596,Thailand,662.0,590.0,10.744,54.753,0.0,0.0
Jun-95,324,Japan,5769.0,6118.0,188.549,440.283,2.782,7.427
Jun-95,24,USA,350.0,294.0,0.0,0.0,14.476,0.0
Jun-95,30,Taiwan,3603.0,3243.0,143.599,141.129,0.0,2.189
Jun-95,1355,Singapore,3376.0,4228.0,41.5,468.2,0.2,0.9
Jun-95,1572,Singapore,3376.0,4228.0,41.5,468.2,0.2,0.9
Jun-95,1355,Thailand,2174.0,2669.0,31.0,38.7,0.5,1.4
Jun-95,1572,Thailand,2174.0,2669.0,31.0,38.7,0.5,1.4
Jun-95,1355,UK,9221.0,11182.0,435.9,240.5,98.3,12.6
Jun-95,1572,UK,9221.0,11182.0,435.9,240.5,98.3,12.6
Jun-95,1884,Guam,767.0,651.0,2.5,12.336,0.01,0.0
Jun-95,2520,Indonesia,14267.0,14985.0,352.423,693.191,0.459,0.0
Jun-95,2637,Bahrain,2953.0,2045.0,112.094,77.197,2.644,1.566
Jun-95,2637,Singapore,0.0,774.0,0.0,65.631,0.0,0.312
Jun-95,2987,Japan,17899.0,18891.0,410.496,1098.843,31.813,11.4
Jun-95,3090,Netherlands,2613.0,3382.0,91.699,79.756,13.123,4.215
Jun-95,3090,Singapore,200.0,272.0,0.0,0.0,0.0,0.0
Jun-95,3163,Korea,4041.0,4451.0,286.611,236.132,12.725,0.0
Jun-95,3239,Austria,1029.0,1365.0,13.719,28.15,0.772,0.0
Jun-95,3378,Malaysia,14882.0,17961.0,640.491,746.418,4.372,0.016
Jun-95,3378,New Zealand,1685.0,1182.0,33.441,23.578,0.0,0.0
Jun-95,3392,Taiwan,1871.0,1881.0,89.701,63.96,3.847,1.923
Jun-95,3465,Indonesia,627.0,734.0,0.057,0.0,0.0,0.0
Jun-95,3490,Lebanon,748.0,709.0,12.256,2.086,0.452,0.0
Jun-95,3490,Singapore,0.0,0.0,0.0,0.839,0.0,0.0
Jun-95,3490,United Arab Emirates,0.0,0.0,0.0,4.66,0.0,0.0
Jun-95,3952,Philippines,4716.0,5788.0,143.323,268.917,3.93,0.115
Jun-95,3992,Singapore,0.0,0.0,0.0,167.88,0.0,0.0
