Month,Airline,Port_Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Year,Month_num
Sep-09,Jetstar,Vietnam,1499,5.401,0,1514,0,0,2009,9
Sep-09,Korean Air,Korea,10925,785.711,105.194,12372,482.915,2.641,2009,9
Sep-09,LAN Airlines,Chile,2778,138.157,3.166,3145,96.293,2.975,2009,9
Sep-09,LAN Airlines,New Zealand,2492,41.736,0,2545,76.473,0,2009,9
Sep-09,Malaysia Airlines,Indonesia,367,0.273,0,292,6.027,0,2009,9
Sep-09,Malaysia Airlines,Malaysia,36871,2565.524,17.542,39940,1182.9,0,2009,9
Sep-09,Our Airline,Nauru,212,0.095,0,159,9.786,0,2009,9
Sep-09,Our Airline,Solomon Islands,26,0,0,27,0,0,2009,9
Sep-09,Pacific Air Express,Solomon Islands,0,3.711,0,0,33.633,0,2009,9
Sep-09,Philippine Airlines,Philippines,3938,151.644,9.882,4541,73.022,0,2009,9
Sep-09,Qantas Airways,Argentina,2480,12.737,0.094,3017,31.406,0.779,2009,9
Sep-09,Qantas Airways,China,5682,635.786,39.84,5154,153.133,3.427,2009,9
Sep-09,Qantas Airways,Germany,4522,132.119,9.547,3692,23.045,42.831,2009,9
Sep-09,Qantas Airways,Hong Kong (SAR),23565,1288.325,11.999,20051,397.262,33.571,2009,9
Sep-09,Qantas Airways,India,253,24.78,0,296,4.812,0.65,2009,9
Sep-09,Qantas Airways,Indonesia,4013,85.781,0,3099,88.138,3.502,2009,9
Sep-09,Qantas Airways,Japan,7546,120.057,26.74,8448,160.231,45.013,2009,9
Sep-09,Qantas Airways,New Caledonia,2080,0.571,0.265,2392,10.883,2.585,2009,9
Sep-09,Qantas Airways,New Zealand,46059,946.258,0.063,45597,1374.938,172.198,2009,9
Sep-09,Qantas Airways,Papua New Guinea,0,0,0,0,15.77,0,2009,9
Sep-09,Qantas Airways,Philippines,3284,60.609,4.236,2923,87.325,1.531,2009,9
Sep-09,Qantas Airways,Singapore,39068,1514.415,94.751,39309,1582.202,137.291,2009,9
Sep-09,Qantas Airways,South Africa,6638,106.114,4.519,5929,60.774,9.288,2009,9
Sep-09,Qantas Airways,Thailand,2371,70.545,0.584,2517,84.219,13.65,2009,9
Sep-09,Qantas Airways,UK,18925,362.92,70.677,17385,122.198,109.264,2009,9
Sep-09,Qantas Airways,USA,45486,1971.752,191.083,48918,392.66,142.296,2009,9
Sep-09,Qantas Airways,Vietnam,0,0,0,0,10.473,0,2009,9
Sep-09,Royal Brunei Airlines,Brunei,5580,45.778,0.148,5413,98.009,0,2009,9
Sep-09,Royal Brunei Airlines,New Zealand,1909,59.694,0,1683,78.423,0,2009,9
Sep-09,Singapore Airlines,New Zealand,0,121.596,0,0,347.185,0,2009,9
Sep-09,Singapore Airlines,Singapore,104031,4989.298,133.652,107061,3354.118,0.645,2009,9
Sep-09,Solomon Airlines,Solomon Islands,1012,3.544,0,1094,11.19,0,2009,9
Sep-09,South African Airways,South Africa,5008,37.071,1.354,4957,127.956,2.843,2009,9
Sep-09,Tasman Cargo Airlines,New Zealand,0,303.027,0,0,298.135,0,2009,9
Sep-09,Thai Airways International,Thailand,42779,2185.583,132.833,42296,1209.129,6.854,2009,9
Sep-09,Tiger Airways,Singapore,3858,0,0,4601,0,0,2009,9
Sep-09,United Airlines,USA,19206,85.879,57.756,19745,445.662,3.34,2009,9
Sep-09,United Parcel Service,Singapore,0,0,0,0,26.5,0,2009,9
Sep-09,United Parcel Service,USA,0,1190.417,0,0,0,0,2009,9
Sep-09,V Australia,USA,11410,264.071,16.723,13120,185.07,0,2009,9
Sep-09,Vietnam Airlines,Vietnam,6646,223.851,0,7601,31.419,0,2009,9
Sep-09,Virgin Atlantic Airways,Hong Kong (SAR),4054,575.993,0,3557,177.365,0,2009,9
Sep-09,Virgin Atlantic Airways,UK,2455,37.186,0,1520,44.264,0,2009,9
Sep-09,Virgin Australia,Fiji,11116,6.055,0,11333,18.742,0,2009,9
Sep-09,Virgin Australia,Indonesia,10715,0,0,11054,0,0,2009,9
Sep-09,Virgin Australia,New Zealand,35306,61.697,0,37724,31.356,0,2009,9
Sep-09,Virgin Australia,Papua New Guinea,1590,0,0,1675,8.325,0,2009,9
Sep-09,Virgin Australia,Solomon Islands,779,0,0,821,5.764,0,2009,9
Sep-09,Virgin Australia,Tonga,934,1.96,0,939,0.635,0,2009,9
Sep-09,Virgin Australia,Vanuatu,2736,13.856,0,3072,7.492,0,2009,9
Sep-09,Virgin Samoa,Western Samoa,2059,1.641,0,1651,2.348,0,2009,9
Oct-09,Aerolineas Argentinas,Argentina,2343,6.29,0.95,2122,12.438,0,2009,10
Oct-09,Aerolineas Argentinas,New Zealand,1540,59.635,0,1692,72.25,0,2009,10
Oct-09,Air Austral,France,66,0.689,0,49,6.684,0,2009,10
Oct-09,Air Austral,Reunion,850,0.748,0,723,4.655,0,2009,10
Oct-09,Air Caledonie,New Caledonia,3436,2.384,0.519,3351,111.895,1.47,2009,10
Oct-09,Air Canada,Canada,7000,290.152,1.628,4758,166.597,0.029,2009,10
Oct-09,Air China,China,11115,338.237,35.424,9339,152.568,6.084,2009,10
Oct-09,Air Mauritius,Mauritius,1121,30.879,0,769,43.766,0,2009,10
Oct-09,Air New Zealand,Cook Islands,87,0,0,57,0,0,2009,10
Oct-09,Air New Zealand,New Zealand,89181,1731.902,306,91152,1752.423,7.537,2009,10
Oct-09,Air Niugini,Papua New Guinea,8644,59.252,1.107,8085,250.296,15.638,2009,10
Oct-09,Air Pacific,Fiji,21705,378.335,2.097,20023,244.561,10.549,2009,10
Oct-09,Air Vanuatu,Vanuatu,4396,11.029,0,4157,45.616,0,2009,10
Oct-09,AirAsia X,Malaysia,26980,114.579,0,25541,47.482,0,2009,10
Oct-09,Airlines PNG,Papua New Guinea,442,0.764,0.016,411,4.117,0.012,2009,10
Oct-09,Asiana Airlines,Korea,8853,158.502,45.583,6994,121.663,0,2009,10
Oct-09,British Airways,Singapore,2425,174.491,0,1666,190.414,0,2009,10
Oct-09,British Airways,Thailand,3646,53.354,0,2508,29.333,0,2009,10
Oct-09,British Airways,UK,10694,305.229,59.008,6514,110.939,0,2009,10
Oct-09,Cargolux Airlines Intl,Luxembourg,0,172.68,0,0,0,0,2009,10
Oct-09,Cargolux Airlines Intl,New Zealand,0,0,0,0,90.586,0,2009,10
Oct-09,Cargolux Airlines Intl,Singapore,0,38.456,0,0,0,0,2009,10
Oct-09,Cargolux Airlines Intl,USA,0,0,0,0,69.246,0,2009,10
Oct-09,Cathay Pacific Airways,Hong Kong (SAR),62399,3327.485,225.297,49864,2571.342,34.2,2009,10
Oct-09,China Airlines,Taiwan,8544,181.926,43.122,7482,54.406,0,2009,10
Oct-09,China Eastern Airlines,China,7315,156.28,10.02,5815,80.906,0.529,2009,10
Oct-09,China Southern Airlines,China,5471,294.145,24.333,5324,17.047,25.202,2009,10
Oct-09,Continental Micronesia,Guam,1571,0.229,0,1555,1.155,0.009,2009,10
Oct-09,Delta Air Lines,USA,6804,330.41,28.047,5900,209.643,0,2009,10
Oct-09,Emirates,New Zealand,26690,1131.095,0,23787,985.436,0,2009,10
Oct-09,Emirates,Singapore,5771,120.928,15.796,4897,418.925,0,2009,10
Oct-09,Emirates,Thailand,2158,3.932,0,1231,0.106,0,2009,10
Oct-09,Emirates,United Arab Emirates,67030,1582.231,244.316,38103,2019.135,0.557,2009,10
Oct-09,Etihad Airways,Singapore,331,69.578,0,192,136.935,0,2009,10
Oct-09,Etihad Airways,United Arab Emirates,23693,928.819,65.615,13812,889.665,20.362,2009,10
Oct-09,Eva Air,Taiwan,2894,136.281,6.486,2383,48.103,1.137,2009,10
Oct-09,Federal Express Corporation,China,0,0,0,0,10.345,0,2009,10
Oct-09,Federal Express Corporation,USA,0,815.878,0,0,0,0,2009,10
Oct-09,Garuda Indonesia,Indonesia,24955,492.417,14.518,22886,113.105,0.024,2009,10
Oct-09,Hawaiian Airlines,USA,2908,1.29,2.425,2749,27.952,0,2009,10
Oct-09,Indonesia AirAsia,Indonesia,8613,0,0,7650,0,0,2009,10
Oct-09,JALways,Japan,14313,237.774,178.819,11564,402.594,1.444,2009,10
Oct-09,Jetstar,Indonesia,17416,309.864,0,16590,12.885,0.334,2009,10
Oct-09,Jetstar,Japan,19163,541.242,6.944,18044,194.472,14.616,2009,10
Oct-09,Jetstar,New Zealand,27285,31.416,0,28239,47.01,0,2009,10
Oct-09,Jetstar,Singapore,13054,43.694,4.082,10890,7.491,10.547,2009,10
Oct-09,Jetstar,Thailand,7126,197.855,0,5777,34.069,1.157,2009,10
Oct-09,Jetstar,USA,4773,62.896,5.085,4450,29.856,0.845,2009,10
Oct-09,Jetstar,Vietnam,1467,9.809,0,1679,0.207,0,2009,10
Oct-09,Korean Air,Korea,14559,712.13,102.683,11144,390.845,2.129,2009,10
Oct-09,LAN Airlines,Chile,2955,193.017,3.678,2690,101.678,3.218,2009,10
Oct-09,LAN Airlines,New Zealand,2404,47.174,0,2910,61.033,0,2009,10
Oct-09,Malaysia Airlines,Indonesia,332,1.196,0,349,41.951,0,2009,10
Oct-09,Malaysia Airlines,Malaysia,44862,3218.832,16.12,35880,1170.512,0,2009,10
Oct-09,Our Airline,Nauru,151,0.092,0,176,4.93,0,2009,10
Oct-09,Our Airline,Solomon Islands,23,0,0,37,0.017,0,2009,10
Oct-09,Pacific Air Express,Solomon Islands,0,2.12,0,0,51.559,0,2009,10
Oct-09,Philippine Airlines,Philippines,5498,169.826,7.458,5032,134.665,0,2009,10
Oct-09,Qantas Airways,Argentina,3079,31.738,0,2692,36.66,0.828,2009,10
Oct-09,Qantas Airways,China,6756,811.624,41.103,5568,151.382,3.185,2009,10
Oct-09,Qantas Airways,Fiji,0,0,0,0,0,0,2009,10
Oct-09,Qantas Airways,Germany,5502,126.86,9.504,3201,18.613,46.217,2009,10
Oct-09,Qantas Airways,Hong Kong (SAR),27685,1438.553,15.762,22593,396.964,34.691,2009,10
Oct-09,Qantas Airways,India,569,22.023,0,382,1.911,0.687,2009,10
Oct-09,Qantas Airways,Indonesia,3401,97.8,0,3545,76.993,2.816,2009,10
Oct-09,Qantas Airways,Japan,9249,166.166,32.945,8240,194.054,54.961,2009,10
Oct-09,Qantas Airways,Macau,0,0,0,0,6.5,0,2009,10
Oct-09,Qantas Airways,Malaysia,0,0,0,0,0,0,2009,10
Oct-09,Qantas Airways,New Caledonia,2354,1.894,0.375,2215,13.112,1.763,2009,10
Oct-09,Qantas Airways,New Zealand,49400,1003.259,0.182,52519,1393.873,197.697,2009,10
Oct-09,Qantas Airways,Philippines,3664,35.543,5.036,3046,97.109,1.665,2009,10
Oct-09,Qantas Airways,Singapore,44525,1734.749,96.932,34114,1632.31,151.554,2009,10
Oct-09,Qantas Airways,South Africa,7541,91.103,4.2,6165,58.267,10.149,2009,10
Oct-09,Qantas Airways,Thailand,4016,76.011,0.445,2768,71.189,13.602,2009,10
Oct-09,Qantas Airways,UK,18789,446.478,85.211,14213,120.398,124.427,2009,10
Oct-09,Qantas Airways,USA,53088,2313.898,210.574,45164,335.114,158.87,2009,10
Oct-09,Qantas Airways,Vietnam,0,0,0,0,17.691,0,2009,10
Oct-09,Royal Brunei Airlines,Brunei,6824,64.937,0.087,4751,122.827,0,2009,10
Oct-09,Royal Brunei Airlines,New Zealand,1855,46.844,0,2194,85.382,0,2009,10
Oct-09,Singapore Airlines,New Zealand,0,151.837,0,0,496.686,0,2009,10
Oct-09,Singapore Airlines,Singapore,123210,5688.529,124.459,103858,3802.459,0.797,2009,10
Oct-09,Solomon Airlines,Solomon Islands,1293,1.359,0,1201,11.777,0,2009,10
Oct-09,South African Airways,South Africa,5163,36.529,1.458,4220,198.837,2.125,2009,10
Oct-09,Tasman Cargo Airlines,New Zealand,0,260.722,0,0,288.347,0,2009,10
Oct-09,Thai Airways International,Thailand,49075,2350.233,129.92,39936,1319.14,5.862,2009,10
Oct-09,Tiger Airways,Singapore,5052,0,0,4977,0,0,2009,10
Oct-09,United Airlines,USA,22472,20.483,64.616,18799,463.82,7.066,2009,10
Oct-09,United Parcel Service,Singapore,0,0,0,0,40.7,0,2009,10
Oct-09,United Parcel Service,USA,0,1523.099,0,0,0,0,2009,10
Oct-09,V Australia,USA,15473,186.518,16.551,11882,239.927,0,2009,10
Oct-09,Vietnam Airlines,Vietnam,9192,257.308,0,6726,26.107,0,2009,10
Oct-09,Virgin Atlantic Airways,Hong Kong (SAR),5622,603.748,0,4356,175.784,0,2009,10
Oct-09,Virgin Atlantic Airways,UK,2864,26.065,0,2133,40.587,0,2009,10
Oct-09,Virgin Australia,Fiji,12843,9.957,0,11702,23.946,0,2009,10
Oct-09,Virgin Australia,Indonesia,12860,0,0,11762,0,0,2009,10
Oct-09,Virgin Australia,New Zealand,36590,74.098,0,40916,32.846,0,2009,10
Oct-09,Virgin Australia,Papua New Guinea,1406,0,0,1315,7.678,0,2009,10
Oct-09,Virgin Australia,Solomon Islands,714,0,0,737,8.415,0,2009,10
Oct-09,Virgin Australia,Tonga,863,0.978,0,801,2.452,0,2009,10
Oct-09,Virgin Australia,Vanuatu,3074,1.463,0,2863,8.522,0,2009,10
Oct-09,Virgin Samoa,Western Samoa,2150,0.775,0,1951,0.85,0,2009,10
Nov-09,Aerolineas Argentinas,Argentina,1611,4.403,0.96,2475,30.445,0,2009,11
Nov-09,Aerolineas Argentinas,New Zealand,1185,70.456,0,829,51.996,0,2009,11
Nov-09,Air Austral,France,36,0,0,29,17.726,0,2009,11
Nov-09,Air Austral,Reunion,444,1.379,0,424,4.37,0,2009,11
Nov-09,Air Caledonie,New Caledonia,3536,4.379,0.508,3806,106.982,1.831,2009,11
Nov-09,Air Canada,Canada,4910,279.422,4.28,5011,204.122,0.126,2009,11
Nov-09,Air China,China,10654,364.67,37.375,9911,129.848,6.008,2009,11
Nov-09,Air Mauritius,Mauritius,1372,39.16,0.001,992,47.768,0.003,2009,11
Nov-09,Air New Zealand,Fiji,0,0,0,152,0,0,2009,11
Nov-09,Air New Zealand,New Zealand,80088,1831.912,311.484,82025,1664.59,19.15,2009,11
Nov-09,Air Niugini,Papua New Guinea,7791,59.431,1.963,7979,248.418,21.413,2009,11
Nov-09,Air Pacific,Fiji,16606,343.3,2.464,15278,228.204,2.09,2009,11
Nov-09,Air Vanuatu,Vanuatu,3458,26.914,0,3391,35.223,0,2009,11
Nov-09,AirAsia X,Malaysia,26748,198.269,0,26531,61.053,0,2009,11
Nov-09,Airlines PNG,Papua New Guinea,438,0.608,0.012,483,6.929,0.018,2009,11
Nov-09,Asiana Airlines,Korea,7721,216.494,30.215,7144,125.778,0,2009,11
Nov-09,British Airways,Singapore,592,17.608,0,418,4.027,0,2009,11
Nov-09,British Airways,Thailand,3274,43.357,0,3326,29.01,0,2009,11
Nov-09,British Airways,UK,6782,235.509,54.289,5848,107.669,0,2009,11
Nov-09,Cargolux Airlines Intl,Luxembourg,0,142.812,0,0,0,0,2009,11
Nov-09,Cargolux Airlines Intl,New Zealand,0,0,0,0,141.031,0,2009,11
Nov-09,Cargolux Airlines Intl,Singapore,0,31.143,0,0,0,0,2009,11
Nov-09,Cargolux Airlines Intl,USA,0,0,0,0,97.944,0,2009,11
Nov-09,Cathay Pacific Airways,Hong Kong (SAR),53204,3790.823,252.762,56860,2456.07,43.076,2009,11
Nov-09,China Airlines,Taiwan,6832,221.66,39.158,9935,29.445,0.349,2009,11
Nov-09,China Eastern Airlines,China,7210,281.235,12.13,8161,119.333,0.545,2009,11
Nov-09,China Southern Airlines,China,6856,472.963,29.125,7111,15.407,25.107,2009,11
Nov-09,Continental Micronesia,Guam,1506,0.328,0.001,1425,0.616,0.006,2009,11
Nov-09,Delta Air Lines,USA,6397,367.025,52.642,6374,176.137,0,2009,11
Nov-09,Emirates,New Zealand,25762,1362.339,0,24056,1013.285,0,2009,11
Nov-09,Emirates,Singapore,9434,142.231,15.822,6898,648.446,0,2009,11
Nov-09,Emirates,Thailand,2194,3.977,0,1619,1.316,0,2009,11
Nov-09,Emirates,United Arab Emirates,49478,1821.924,236.085,46758,2311.379,5.328,2009,11
Nov-09,Etihad Airways,Singapore,453,79.158,0.001,407,111.697,0,2009,11
Nov-09,Etihad Airways,United Arab Emirates,18590,852.151,58.772,17577,762.295,27.576,2009,11
Nov-09,Eva Air,Taiwan,2002,155.299,6.005,2760,39.099,1.125,2009,11
Nov-09,Federal Express Corporation,China,0,0,0,0,8.317,0,2009,11
Nov-09,Federal Express Corporation,USA,0,750.635,0,0,0,0,2009,11
Nov-09,Garuda Indonesia,Indonesia,20272,552.803,24.232,20166,144.828,0,2009,11
Nov-09,Hawaiian Airlines,USA,2737,5.35,1.404,2765,22.499,0,2009,11
Nov-09,Indonesia AirAsia,Indonesia,8579,0,0,7195,0,0,2009,11
Nov-09,JALways,Japan,12653,284.146,184.827,12422,343.861,1.324,2009,11
Nov-09,Jetstar,Indonesia,15332,363.334,0,15250,6.191,1.399,2009,11
Nov-09,Jetstar,Japan,19401,554.907,5.086,20865,268.667,16.013,2009,11
Nov-09,Jetstar,New Zealand,26134,36.455,0,28022,39.201,0,2009,11
Nov-09,Jetstar,Singapore,11999,44.963,2.117,12617,7.903,14.032,2009,11
Nov-09,Jetstar,Thailand,6437,223.197,0,6553,26.203,1.096,2009,11
Nov-09,Jetstar,USA,4573,58.654,6.54,4719,38.966,0.953,2009,11
Nov-09,Jetstar,Vietnam,2084,10.091,0,2678,0.303,0,2009,11
Nov-09,Korean Air,Korea,12062,903.885,96.292,15661,665.178,2.715,2009,11
Nov-09,LAN Airlines,Chile,2418,270.305,2.682,2976,56.326,4.26,2009,11
Nov-09,LAN Airlines,New Zealand,2270,46.682,0,2758,73.933,0.011,2009,11
Nov-09,Malaysia Airlines,Indonesia,220,7.44,0,243,34.278,0,2009,11
Nov-09,Malaysia Airlines,Malaysia,35206,2822.941,8.492,38425,1278.59,0,2009,11
Nov-09,Our Airline,Kiribati,5,0.023,0,15,0.224,0,2009,11
Nov-09,Our Airline,Nauru,178,0.336,0,230,4.397,0,2009,11
Nov-09,Our Airline,Solomon Islands,15,0,0,9,1.906,0,2009,11
Nov-09,Pacific Air Express,Solomon Islands,0,2.12,0,0,51.559,0,2009,11
Nov-09,Philippine Airlines,Philippines,4774,247.048,16.213,5867,114.477,0,2009,11
Nov-09,Qantas Airways,Argentina,2610,26.687,0,3512,26.164,1.162,2009,11
Nov-09,Qantas Airways,China,5493,844.108,46.374,5549,278.021,5.485,2009,11
Nov-09,Qantas Airways,Germany,3841,97.74,11.52,3479,15.202,61.711,2009,11
Nov-09,Qantas Airways,Guam,0,0,0,0,0,0,2009,11
Nov-09,Qantas Airways,Hong Kong (SAR),23603,1467.114,13.093,24363,455.262,36.858,2009,11
Nov-09,Qantas Airways,India,459,25.473,0,521,1.211,0.775,2009,11
Nov-09,Qantas Airways,Indonesia,2686,74.233,0,3015,198.556,3.615,2009,11
Nov-09,Qantas Airways,Japan,8607,282.864,29.457,8540,179.342,50.457,2009,11
Nov-09,Qantas Airways,New Caledonia,2345,2.237,0.367,2489,14.993,3.162,2009,11
Nov-09,Qantas Airways,New Zealand,45224,1178.691,0,49570,1604.94,206.261,2009,11
Nov-09,Qantas Airways,Philippines,3316,37.787,6.342,3382,109.649,2.055,2009,11
Nov-09,Qantas Airways,Singapore,38715,1708.989,98.36,36828,1598.049,183.919,2009,11
Nov-09,Qantas Airways,South Africa,6363,119.49,5.874,5800,42.313,13.215,2009,11
Nov-09,Qantas Airways,Taiwan,0,0,0,0,0,0,2009,11
Nov-09,Qantas Airways,Thailand,3192,60.403,0.371,2671,61.873,14.581,2009,11
Nov-09,Qantas Airways,UK,14218,377.065,55.307,13073,83.858,172.723,2009,11
Nov-09,Qantas Airways,USA,42399,2276.527,252.699,43003,266.847,191.526,2009,11
Nov-09,Qantas Airways,Vietnam,0,0,0,0,3.853,0,2009,11
Nov-09,Royal Brunei Airlines,Brunei,5030,109.643,0.112,5380,136.572,0,2009,11
Nov-09,Royal Brunei Airlines,New Zealand,1383,66.197,0,1295,88.896,0,2009,11
Nov-09,Singapore Airlines,New Zealand,0,253.332,0,0,440.207,0,2009,11
Nov-09,Singapore Airlines,Singapore,102971,5570.681,92.87,111750,3864.735,2.275,2009,11
Nov-09,Solomon Airlines,Solomon Islands,1124,2.434,0,1284,11.008,0,2009,11
Nov-09,South African Airways,South Africa,4759,47.122,1.785,4745,273.952,2.287,2009,11
Nov-09,Tasman Cargo Airlines,New Zealand,0,331.986,0,0,290.488,0,2009,11
Nov-09,Thai Airways International,Thailand,35918,2760.638,181.526,39636,1152.957,5.103,2009,11
Nov-09,Tiger Airways,Singapore,4203,0,0,4498,0,0,2009,11
Nov-09,United Airlines,USA,19092,90.034,77.602,19259,490.832,4.686,2009,11
Nov-09,United Parcel Service,Singapore,0,0,0,0,41,0,2009,11
Nov-09,United Parcel Service,USA,0,1373.555,0,0,0,0,2009,11
Nov-09,V Australia,Thailand,96,0,0,642,1.433,0,2009,11
Nov-09,V Australia,USA,12175,195.051,7.365,12052,75.235,0,2009,11
Nov-09,Vietnam Airlines,Vietnam,7109,410.725,0,8521,42.439,0,2009,11
Nov-09,Virgin Atlantic Airways,Hong Kong (SAR),3991,462.478,0,4569,167.696,0,2009,11
Nov-09,Virgin Atlantic Airways,UK,2397,59.253,0,2519,41.791,0,2009,11
Nov-09,Virgin Australia,Fiji,10338,10.108,0,9344,31.71,0,2009,11
Nov-09,Virgin Australia,Indonesia,11242,0,0,10849,0,0,2009,11
Nov-09,Virgin Australia,New Zealand,34359,85.232,0,38754,33.759,0,2009,11
Nov-09,Virgin Australia,Papua New Guinea,1634,0,0,1751,8.339,0,2009,11
Nov-09,Virgin Australia,Solomon Islands,574,0,0,608,5.084,0,2009,11
Nov-09,Virgin Australia,Thailand,323,0,0,610,0,0,2009,11
Nov-09,Virgin Australia,Tonga,748,1.886,0,811,0.675,0,2009,11
Nov-09,Virgin Australia,Vanuatu,2988,10.314,0,2801,9.712,0,2009,11
Nov-09,Virgin Samoa,Western Samoa,1432,0.452,0,1536,1.527,0,2009,11
Dec-09,Aerolineas Argentinas,Argentina,2296,23.039,1.56,2242,27.68,0,2009,12
Dec-09,Aerolineas Argentinas,New Zealand,947,53.079,0,806,60.715,0,2009,12
Dec-09,Air Austral,France,58,0.975,0,248,38.709,0,2009,12
Dec-09,Air Austral,Reunion,1059,1.795,0,684,3.942,0,2009,12
Dec-09,Air Caledonie,New Caledonia,5503,85.363,0.717,3791,121.965,2.647,2009,12
Dec-09,Air Canada,Canada,6768,268.704,5.074,6904,220.341,0.008,2009,12
Dec-09,Air China,China,13516,332.28,29.135,13918,165.16,8.701,2009,12
Dec-09,Air Mauritius,Mauritius,2066,39.139,0,3032,66.085,0,2009,12
Dec-09,Air New Zealand,Fiji,451,0,0,149,0,0,2009,12
Dec-09,Air New Zealand,New Zealand,86047,1879.777,443.864,99070,1647.578,99.28,2009,12
Dec-09,Air New Zealand,Western Samoa,0,0,0,152,0.36,0,2009,12
Dec-09,Air Niugini,Papua New Guinea,8812,55.7,2.259,6531,223.231,13.562,2009,12
Dec-09,Air Pacific,Fiji,15746,397.183,0,18474,200.146,14.806,2009,12
Dec-09,Air Vanuatu,Vanuatu,3275,22.015,0,4034,38.539,0,2009,12
Dec-09,AirAsia X,Malaysia,28733,351.799,0,37083,57.394,0,2009,12
Dec-09,Airlines PNG,Papua New Guinea,649,3.475,0.016,475,6.014,0.015,2009,12
Dec-09,Asiana Airlines,Korea,8191,154.354,36.44,8928,142.389,0,2009,12
Dec-09,British Airways,Singapore,3135,132.489,0,3598,132.974,0,2009,12
Dec-09,British Airways,Thailand,3119,29.349,0,3671,29.905,0,2009,12
Dec-09,British Airways,UK,11326,264.631,49.023,10813,204.432,0,2009,12
Dec-09,Cargolux Airlines Intl,Luxembourg,0,101.687,0,0,0,0,2009,12
Dec-09,Cargolux Airlines Intl,New Zealand,0,0,0,0,96.408,0,2009,12
Dec-09,Cargolux Airlines Intl,Singapore,0,30.758,0,0,0,0,2009,12
Dec-09,Cargolux Airlines Intl,USA,0,0,0,0,58.636,0,2009,12
Dec-09,Cathay Pacific Airways,Hong Kong (SAR),62731,3655.912,349.344,71074,3470.241,72.735,2009,12
Dec-09,China Airlines,Taiwan,9255,161.493,36.749,12888,27.404,0,2009,12
Dec-09,China Eastern Airlines,China,7801,335.016,12.59,11229,96.48,0.935,2009,12
Dec-09,China Southern Airlines,China,7452,410.364,33.547,10504,21.78,31.573,2009,12
Dec-09,Continental Micronesia,Guam,1681,0.308,0.003,1788,3.773,0.013,2009,12
Dec-09,Delta Air Lines,USA,7312,284.318,59.396,7481,188.869,0,2009,12
Dec-09,Emirates,New Zealand,24981,1473.457,0,26761,949.64,0,2009,12
Dec-09,Emirates,Singapore,6698,173.102,13.37,12133,730.23,0.004,2009,12
Dec-09,Emirates,Thailand,1590,2.966,0,3554,0.2,0,2009,12
Dec-09,Emirates,United Arab Emirates,60578,1607.621,234.805,54386,1980.281,68.361,2009,12
Dec-09,Etihad Airways,Singapore,568,56.408,0,533,119.977,0,2009,12
Dec-09,Etihad Airways,United Arab Emirates,21868,737.318,64.73,20536,569.419,57.968,2009,12
Dec-09,Eva Air,Taiwan,2263,139.221,5.8,2897,178.907,1.303,2009,12
Dec-09,Federal Express Corporation,China,0,0,0,0,25.97,0,2009,12
Dec-09,Federal Express Corporation,USA,0,968.471,0,0,0,0,2009,12
Dec-09,Garuda Indonesia,Indonesia,21274,460.627,27.675,25310,150.274,0,2009,12
Dec-09,Hawaiian Airlines,USA,2473,0.616,3.245,2890,25.675,0,2009,12
Dec-09,Indonesia AirAsia,Indonesia,7242,0,0,9073,0,0,2009,12
Dec-09,JALways,Japan,12811,197.931,221.925,14323,308.709,1.882,2009,12
Dec-09,Jetstar,Indonesia,14375,251.122,0,18193,9.743,0.401,2009,12
Dec-09,Jetstar,Japan,19206,451.779,3.682,20941,208.131,26.049,2009,12
Dec-09,Jetstar,New Zealand,26090,40.72,0,29284,37.477,0,2009,12
Dec-09,Jetstar,Singapore,10219,30.914,5.33,15953,11.295,16.211,2009,12
Dec-09,Jetstar,Thailand,6287,248.705,0.17,7919,32.316,2.17,2009,12
Dec-09,Jetstar,USA,4452,84.454,7.246,4908,39.173,1.252,2009,12
Dec-09,Jetstar,Vietnam,1787,9.338,0,3923,0.565,0,2009,12
Dec-09,Korean Air,Korea,14716,821.668,105.015,19132,703.366,2.647,2009,12
Dec-09,LAN Airlines,Chile,2857,354.942,2.877,2674,125.797,6.086,2009,12
Dec-09,LAN Airlines,New Zealand,2819,43.406,0,3992,49.61,0,2009,12
Dec-09,Malaysia Airlines,Indonesia,315,3.677,0,276,31.678,0,2009,12
Dec-09,Malaysia Airlines,Malaysia,36870,2456.886,10.946,47151,1475.805,0,2009,12
Dec-09,Our Airline,Kiribati,21,0,0,28,0.285,0,2009,12
Dec-09,Our Airline,Nauru,108,0.575,0.003,217,5.97,0.239,2009,12
Dec-09,Our Airline,Solomon Islands,26,0,0,15,0,0,2009,12
Dec-09,Pacific Air Express,Solomon Islands,0,1.822,0,0,40.453,0,2009,12
Dec-09,Pacific Air Express,Vanuatu,0,2.63,0,0,6.8,0,2009,12
Dec-09,Philippine Airlines,Philippines,5230,280.638,9.84,8696,97.41,0,2009,12
Dec-09,Qantas Airways,Argentina,3055,65.544,0,3149,39.508,1.171,2009,12
Dec-09,Qantas Airways,China,5153,725.425,48.371,6029,129.143,6.448,2009,12
Dec-09,Qantas Airways,Germany,4676,111.151,15.714,4382,8.364,91.819,2009,12
Dec-09,Qantas Airways,Hong Kong (SAR),23481,1243.07,13.058,26776,728.5,39.449,2009,12
